2018-10-30 21:06:18.496 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1d082e88, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@60704c, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6b19b79, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2a32de6c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7692d9cc, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@75f32542, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7f1302d6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@43ee72e6, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@23529fee, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4fe767f3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2805c96b, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@184cf7cf]
2018-10-30 21:08:55.366 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.test.ApplicationTest], using SpringBootContextLoader
2018-10-30 21:08:55.373 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.test.ApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-10-30 21:08:55.429 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-10-30 21:08:55.448 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1d082e88, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@60704c, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6b19b79, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2a32de6c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7692d9cc, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@75f32542, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7f1302d6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@43ee72e6, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@23529fee, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4fe767f3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2805c96b, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@184cf7cf]
2018-10-30 21:38:34.128 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.test.ApplicationTest], using SpringBootContextLoader
2018-10-30 21:38:34.135 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.test.ApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-10-30 21:38:34.194 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-10-30 21:38:34.213 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3c72f59f, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@60dcc9fe, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@222114ba, org.springframework.test.context.support.DirtiesContextTestExecutionListener@16e7dcfd, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3d121db3, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3b07a0d6, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@11a9e7c8, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3901d134, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@14d3bc22, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@12d4bf7e, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4c1d9d4b, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7b227d8d]
2018-10-30 21:44:07.920 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.test.ApplicationTest], using SpringBootContextLoader
2018-10-30 21:44:07.927 [main] INFO  o.s.t.c.s.AbstractContextLoader -Could not detect default resource locations for test class [com.test.ApplicationTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-10-30 21:44:07.993 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
